customerid,Recency,Tenure,Frequency,Monetary,AOV,churn,transaction_id,gender,location,tenure_months,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,offline_spend,online_spend,coupon_code,discount_pct,Month,CohortMonth,CohortIndex
12621,62,76,1,1633,116.64,1,25355,M,California,44,2019-04-12,GGOEGAWR061148,Google Onesie Red,Apparel,1,19,6.50,Used,0.18,3000,1631,SALE10,10.00,2019-04-01,2019-04-01,1
12621,62,76,1,1633,116.64,1,25357,M,California,44,2019-04-12,GGOEGBRJ037399,Google Rucksack,Bags,5,55,24.37,Used,0.18,3000,1631,AIO10,10.00,2019-04-01,2019-04-01,1
12621,62,76,1,1633,116.64,1,25350,M,California,44,2019-04-12,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,2,2,6.50,Not Used,0.12,3000,1631,HOU10,10.00,2019-04-01,2019-04-01,1
12643,10,0,1,44,44.0,0,35951,M,New York,48,2019-08-18,GGOEGAPJ058014,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1,44,6.00,Used,0.18,3500,1696,SALE20,20.00,2019-08-01,2019-08-01,1
12647,63,121,1,2784,214.15,1,23728,M,New York,28,2019-03-21,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119,6.50,Clicked,0.10,2000,2365,ELEC30,30.00,2019-03-01,2019-02-01,2
12647,63,121,1,2784,214.15,1,23729,M,New York,28,2019-03-21,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79,6.50,Not Used,0.10,2000,2365,ELEC30,30.00,2019-03-01,2019-02-01,2
12647,63,121,1,2784,214.15,1,23731,M,New York,28,2019-03-21,GGOEGAPB057516,Women's Weatherblock Shell Jacket Black,Apparel,1,52,6.50,Used,0.18,2000,2365,SALE30,30.00,2019-03-01,2019-02-01,2
12647,63,121,1,2784,214.15,1,23727,M,New York,28,2019-03-21,GGOEGBRB013899,Google Laptop Backpack,Bags,1,99,6.50,Clicked,0.18,2000,2365,AIO30,30.00,2019-03-01,2019-02-01,2
12647,63,121,1,2784,214.15,1,29989,M,New York,28,2019-06-09,GGOEGAEC033114,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,17,6.00,Used,0.18,3500,2940,SALE30,30.00,2019-06-01,2019-02-01,5
12647,63,121,1,2784,214.15,1,31308,M,New York,28,2019-06-26,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1,6.50,Clicked,0.18,1500,1478,EXTRA30,30.00,2019-06-01,2019-02-01,5
12647,63,121,1,2784,214.15,1,21325,M,New York,28,2019-02-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21328,M,New York,28,2019-02-25,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.50,Clicked,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21329,M,New York,28,2019-02-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21330,M,New York,28,2019-02-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.50,Not Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21331,M,New York,28,2019-02-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21332,M,New York,28,2019-02-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21334,M,New York,28,2019-02-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Not Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21335,M,New York,28,2019-02-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21340,M,New York,28,2019-02-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Not Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21341,M,New York,28,2019-02-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21344,M,New York,28,2019-02-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21346,M,New York,28,2019-02-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Not Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21348,M,New York,28,2019-02-25,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.50,Not Used,0.10,3500,1469,ELEC20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21343,M,New York,28,2019-02-25,GGOEGHPB071610,Google Twill Cap,Apparel,1,10,6.50,Not Used,0.18,3500,1469,SALE20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21324,M,New York,28,2019-02-25,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,2,6.50,Used,0.18,3500,1469,EXTRA20,20.00,2019-02-01,2019-02-01,1
12647,63,121,1,2784,214.15,1,21347,M,New York,28,2019-02-25,GGOENEBQ081699,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,1,104,8.70,Clicked,0.10,3500,1469,NCA20,20.00,2019-02-01,2019-02-01,1
12649,132,0,1,12,12.0,1,25862,M,Chicago,33,2019-04-18,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.50,Used,0.18,4000,1476,AIO10,10.00,2019-04-01,2019-04-01,1
12651,19,0,1,1139,227.8,0,35114,M,New York,44,2019-08-09,GGOEGOLC014299,Google Metallic Notebook Set,Office,200,5,6.00,Clicked,0.10,3000,2285,OFF20,20.00,2019-08-01,2019-08-01,1
12651,19,0,1,1139,227.8,0,35108,M,New York,44,2019-08-09,GGOEGAEQ027916,Google Women's Short Sleeve Hero Tee White,Apparel,2,13,6.00,Used,0.18,3000,2285,SALE20,20.00,2019-08-01,2019-08-01,1
12651,19,0,1,1139,227.8,0,35109,M,New York,44,2019-08-09,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1,22,6.00,Not Used,0.18,3000,2285,SALE20,20.00,2019-08-01,2019-08-01,1
12651,19,0,1,1139,227.8,0,35111,M,New York,44,2019-08-09,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1,31,6.00,Clicked,0.18,3000,2285,SALE20,20.00,2019-08-01,2019-08-01,1
12651,19,0,1,1139,227.8,0,35112,M,New York,44,2019-08-09,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,10,6,6.00,Clicked,0.05,3000,2285,NJ20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36558,M,New York,21,2019-08-25,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6.00,Clicked,0.05,2500,1941,NE20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36556,M,New York,21,2019-08-25,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,44,12.99,Used,0.18,2500,1941,SALE20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36563,M,New York,21,2019-08-25,GGOEGAYQ069025,Google Youth Short Sleeve Tee White,Apparel,2,18,6.00,Not Used,0.18,2500,1941,SALE20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36564,M,New York,21,2019-08-25,GGOEYAQB073217,YouTube Women's Fleece Hoodie Black,Apparel,1,31,6.00,Clicked,0.18,2500,1941,SALE20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36548,M,New York,21,2019-08-24,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,4,16,6.00,Used,0.18,2500,2168,SALE20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36551,M,New York,21,2019-08-24,GGOEGALJ036413,Google Women's Tee Grey,Apparel,1,9,6.00,Not Used,0.18,2500,2168,SALE20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36542,M,New York,21,2019-08-24,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.00,Clicked,0.18,2500,2168,AIO20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36553,M,New York,21,2019-08-25,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,20,2,30.00,Clicked,0.18,2500,1941,EXTRA20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36543,M,New York,21,2019-08-24,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,3,1,6.00,Used,0.18,2500,2168,EXTRA20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36545,M,New York,21,2019-08-24,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1,10,6.00,Clicked,0.18,2500,2168,EXTRA20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36550,M,New York,21,2019-08-24,GGOEWFKA082999,Waze Baby on Board Window Decal,Waze,1,2,6.00,Clicked,0.18,2500,2168,WEMP20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36552,M,New York,21,2019-08-25,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,2,4,6.00,Clicked,0.05,2500,1941,NJ20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36540,M,New York,21,2019-08-24,GGOEAOCB077499,Android RFID Journal,Notebooks & Journals,2,4,6.00,Clicked,0.05,2500,2168,NJ20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36538,M,New York,21,2019-08-24,GGOEADHH055999,22 oz Android Bottle,Bottles,2,2,6.00,Clicked,0.05,2500,2168,BT20,20.00,2019-08-01,2019-08-01,1
12652,3,1,1,669,51.46,0,36539,M,New York,21,2019-08-24,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,12.99,Clicked,0.05,2500,2168,NE20,20.00,2019-08-01,2019-08-01,1
12666,80,0,1,36,36.0,1,30014,M,California,13,2019-06-09,GGOEYAAJ032513,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18,6.00,Used,0.18,3500,2940,SALE30,30.00,2019-06-01,2019-06-01,1
12666,80,0,1,36,36.0,1,30015,M,California,13,2019-06-09,GGOEWAAJ082816,Waze Men's Short Sleeve Tee,Waze,1,18,6.00,Clicked,0.18,3500,2940,WEMP30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31644,F,California,32,2019-06-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Used,0.10,1500,1070,ELEC30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31645,F,California,32,2019-06-30,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6.00,Used,0.10,1500,1070,ELEC30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31652,F,California,32,2019-06-30,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6.00,Clicked,0.10,1500,1070,ELEC30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31653,F,California,32,2019-06-30,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,1500,1070,ELEC30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31646,F,California,32,2019-06-30,GGOEGBMC056599,Waterproof Gear Bag,Office,1,63,6.50,Used,0.10,1500,1070,OFF30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31647,F,California,32,2019-06-30,GGOEGBMC056599,Waterproof Gear Bag,Office,2,63,6.50,Not Used,0.10,1500,1070,OFF30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31651,F,California,32,2019-06-30,GGOEGOCB017499,Leatherette Journal,Office,25,8,33.04,Clicked,0.10,1500,1070,OFF30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31643,F,California,32,2019-06-30,GGOEYAEB035615,YouTube Men's Vintage Tank,Apparel,1,14,6.00,Used,0.18,1500,1070,SALE30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31649,F,California,32,2019-06-30,GGOEGADJ059718,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1,41,6.00,Not Used,0.18,1500,1070,SALE30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31654,F,California,32,2019-06-30,GGOEGAPB058612,Google Women's Yoga Jacket Black,Apparel,1,58,6.00,Used,0.18,1500,1070,SALE30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31655,F,California,32,2019-06-30,GGOEGALB034115,Google Women's Vintage Hero Tee Black,Apparel,1,13,6.00,Used,0.18,1500,1070,SALE30,30.00,2019-06-01,2019-06-01,1
12668,59,0,1,1353,112.75,1,31650,F,California,32,2019-06-30,GGOEWAAJ082815,Waze Men's Short Sleeve Tee,Waze,1,15,12.99,Clicked,0.18,1500,1070,WEMP30,30.00,2019-06-01,2019-06-01,1
12678,47,0,1,169,84.5,1,32477,M,New York,27,2019-07-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,2500,923,ELEC10,10.00,2019-07-01,2019-07-01,1
12678,47,0,1,169,84.5,1,32476,M,New York,27,2019-07-12,GGOEGOCD078399,Google Leather Perforated Journal,Notebooks & Journals,2,10,6.00,Clicked,0.05,2500,923,NJ10,10.00,2019-07-01,2019-07-01,1
12681,13,148,1,5656,166.35,0,35661,M,Chicago,27,2019-08-15,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1,41,6.00,Not Used,0.18,3500,1122,SALE20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35664,M,Chicago,27,2019-08-15,GGOEGAAC032115,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1,15,19.99,Used,0.18,3500,1122,SALE20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35665,M,Chicago,27,2019-08-15,GGOEGATB060213,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1,26,6.00,Clicked,0.18,3500,1122,SALE20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35670,M,Chicago,27,2019-08-15,GGOEGATB060414,Google Women's Quilted Insulated Vest Black,Apparel,1,59,6.00,Not Used,0.18,3500,1122,SALE20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35675,M,Chicago,27,2019-08-15,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1,44,6.00,Clicked,0.18,3500,1122,SALE20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35682,M,Chicago,27,2019-08-15,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1,19,6.00,Not Used,0.18,3500,1122,SALE20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35679,M,Chicago,27,2019-08-15,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.00,Used,0.18,3500,1122,AIO20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35680,M,Chicago,27,2019-08-15,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,8,1,6.00,Not Used,0.18,3500,1122,EXTRA20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35667,M,Chicago,27,2019-08-15,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,2,9,12.48,Used,0.18,3500,1122,EXTRA20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35668,M,Chicago,27,2019-08-15,GGOEGPXR023199,Google Collapsible Pet Bowl,Lifestyle,9,3,12.48,Not Used,0.18,3500,1122,EXTRA20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35659,M,Chicago,27,2019-08-15,GGOEGHPJ080310,Google Blackout Cap,Headgear,6,10,6.00,Not Used,0.05,3500,1122,HGEAR20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35662,M,Chicago,27,2019-08-15,GGOEGOCL077699,Google Hard Cover Journal,Notebooks & Journals,1,11,6.00,Clicked,0.05,3500,1122,NJ20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,35660,M,Chicago,27,2019-08-15,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,2,199,8.70,Clicked,0.10,3500,1122,NCA20,20.00,2019-08-01,2019-03-01,6
12681,13,148,1,5656,166.35,0,23446,M,Chicago,27,2019-03-20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4,79,6.50,Used,0.10,2000,1542,ELEC30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23447,M,Chicago,27,2019-03-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Used,0.10,2000,1542,ELEC30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23449,M,Chicago,27,2019-03-20,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79,6.50,Used,0.10,2000,1542,ELEC30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23396,M,Chicago,27,2019-03-20,GGOEGAAL059017,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,2,21,6.50,Clicked,0.18,2000,1542,SALE30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23432,M,Chicago,27,2019-03-20,GGOEGAEJ035317,Google Vintage Henley Grey/Black,Apparel,2,29,6.50,Not Used,0.18,2000,1542,SALE30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23433,M,Chicago,27,2019-03-20,GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,Apparel,2,51,6.50,Not Used,0.18,2000,1542,SALE30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23435,M,Chicago,27,2019-03-20,GGOEGBRB013899,Google Laptop Backpack,Bags,5,99,6.50,Clicked,0.18,2000,1542,AIO30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23436,M,Chicago,27,2019-03-20,GGOEGBRA037499,Waterproof Backpack,Bags,5,99,6.50,Clicked,0.18,2000,1542,AIO30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,23434,M,Chicago,27,2019-03-20,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,8,7,6.50,Clicked,0.18,2000,1542,EXTRA30,30.00,2019-03-01,2019-03-01,1
12681,13,148,1,5656,166.35,0,33425,M,Chicago,27,2019-07-22,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Used,0.10,2000,2521,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32172,M,Chicago,27,2019-07-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32173,M,Chicago,27,2019-07-09,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6.00,Used,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32174,M,Chicago,27,2019-07-09,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6.00,Not Used,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32175,M,Chicago,27,2019-07-09,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32177,M,Chicago,27,2019-07-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32178,M,Chicago,27,2019-07-09,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32182,M,Chicago,27,2019-07-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32183,M,Chicago,27,2019-07-09,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6.00,Used,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32185,M,Chicago,27,2019-07-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32186,M,Chicago,27,2019-07-09,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79,6.00,Used,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32188,M,Chicago,27,2019-07-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,2500,1870,ELEC10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33421,M,Chicago,27,2019-07-22,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,12,6.00,Used,0.10,2000,2521,OFF10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33417,M,Chicago,27,2019-07-22,GGOEGAEC033114,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,13,19.99,Clicked,0.18,2000,2521,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33424,M,Chicago,27,2019-07-22,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16,50.00,Clicked,0.18,2000,2521,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33426,M,Chicago,27,2019-07-22,GGOEGAAJ057016,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,16,6.00,Clicked,0.18,2000,2521,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33427,M,Chicago,27,2019-07-22,GGOEGHPB071610,Google Twill Cap,Apparel,10,10,6.00,Clicked,0.18,2000,2521,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32169,M,Chicago,27,2019-07-09,GGOEGAAJ059113,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,15,6.00,Clicked,0.18,2500,1870,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32170,M,Chicago,27,2019-07-09,GGOEGALQ034213,Google Women's Vintage Hero Tee White,Apparel,1,15,6.00,Clicked,0.18,2500,1870,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32179,M,Chicago,27,2019-07-09,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,1,55,12.99,Clicked,0.18,2500,1870,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32180,M,Chicago,27,2019-07-09,GGOEGAYQ069056,Google Youth Short Sleeve Tee White,Apparel,1,15,6.00,Clicked,0.18,2500,1870,SALE10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33418,M,Chicago,27,2019-07-22,GGOEGBJC019999,Collapsible Shopping Bag,Bags,2,3,12.99,Used,0.18,2000,2521,AIO10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33422,M,Chicago,27,2019-07-22,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,30,12,6.00,Used,0.18,2000,2521,EXTRA10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32167,M,Chicago,27,2019-07-09,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,3,6.00,Clicked,0.18,2500,1870,EXTRA10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32184,M,Chicago,27,2019-07-09,GGOEAHPJ004213,Android Stretch Fit Hat S/M,Headgear,1,12,12.99,Clicked,0.05,2500,1870,HGEAR10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33420,M,Chicago,27,2019-07-22,GGOEGOCD078399,Google Leather Perforated Journal,Notebooks & Journals,25,10,23.62,Clicked,0.05,2000,2521,NJ10,10.00,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,33416,M,Chicago,27,2019-07-22,GGOEGOBC078699,Google Luggage Tag,Fun,1,4,6.00,Clicked,0.18,2000,2521,0,0,2019-07-01,2019-03-01,5
12681,13,148,1,5656,166.35,0,32168,M,Chicago,27,2019-07-09,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,1,2,30.00,Not Used,0.12,2500,1870,HOU10,10.00,2019-07-01,2019-03-01,5
12682,35,169,1,5554,231.42,1,19716,F,Chicago,33,2019-02-05,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2486,ELEC20,20.00,2019-02-01,2019-02-01,1
12682,35,169,1,5554,231.42,1,19717,F,Chicago,33,2019-02-05,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6.50,Clicked,0.10,3000,2486,ELEC20,20.00,2019-02-01,2019-02-01,1
12682,35,169,1,5554,231.42,1,19722,F,Chicago,33,2019-02-05,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Used,0.10,3000,2486,ELEC20,20.00,2019-02-01,2019-02-01,1
